self node	parent node	depth	score	RDScore	CDScore	ASScore	IntermediateScore	TemplateScore
22690020186192	22690020147664	2	4.005322385579348	0.0	0.3333333333333333	1.0	1.0	0.0	0.0	
22690020147664	22690034841936	1	0.37138631497535857	0.0	0.5	0.5	0.5	0.0	0.0	
22690034841936	94237933748016	0	0.13225352112676056	0	0.0	0.0	0.0	0.0	0.0	
